threshold,precision,recall,f1
0.8130555555555555,0.7339783603828548,0.37528591946380124,0.49663862588434055
0.8157777777777778,0.7362179487179488,0.3665620511729347,0.4894349941404169
0.8185,0.7405665536475993,0.3601787329113251,0.48464676830577624
0.8212222222222222,0.7449566099402682,0.3516144475769988,0.4777392309916161
0.8239444444444445,0.747577295800646,0.34469918612692163,0.4718389339935195
0.8266666666666667,0.7510068704098555,0.33725198148837704,0.46547483572556075
0.829388888888889,0.7543581616481775,0.3291664450236715,0.4583364195244797
0.8321111111111111,0.7585213032581454,0.3219852119793606,0.45207065237686245
0.8348333333333333,0.7618125484120837,0.31389967551465503,0.4446035034846487
0.8375555555555556,0.766016713091922,0.30719719133996487,0.43852988078062116
0.8402777777777778,0.7694516614248599,0.2993244321506463,0.4309895833333333
0.843,0.7727593507410021,0.29123889568594075,0.423041261010663
0.8457222222222223,0.7773717292793452,0.28288738762700144,0.414820592823713
0.8484444444444444,0.7802710843373494,0.2755997659449971,0.4073273320492158
0.8511666666666666,0.7809820732657833,0.2665035374222033,0.39739827080193546
0.8538888888888889,0.78254557186643,0.2580456407255705,0.38811104888391074
0.8566111111111111,0.7879699248120301,0.2508644076812596,0.38056810845706907
0.8593333333333334,0.7912487028709789,0.2433640087238683,0.37223872096334565
0.8620555555555556,0.794429469901168,0.2351720836214692,0.3629124938433755
0.8647777777777778,0.798769116001492,0.22783126762061812,0.35453830553371135
0.8675,0.8036511944066809,0.22011809138783978,0.345582094538166
0.8702222222222222,0.805375909458367,0.21197936060428746,0.33562134164315494
0.8729444444444444,0.8093149540517962,0.20612798553114528,0.3285708229109255
0.8756666666666667,0.8104829976175005,0.1990531411245279,0.319610522719508
0.8783888888888889,0.8130925507900677,0.19160593648598329,0.31012957940505403
0.8811111111111112,0.8146927242759595,0.1840523432097452,0.3002690271630652
0.8838333333333334,0.8189910979228486,0.1761795840204266,0.28997942476907584
0.8865555555555555,0.8235294117647058,0.16830682483110804,0.27949295525816
0.8892777777777778,0.8289582757667864,0.1595829565402415,0.2676420733339281
0.892,0.8328454332552693,0.1513378371189957,0.25613324330407383
0.8947222222222222,0.8333333333333334,0.14282674610351614,0.24385813541619364
